Employee ID,StartDate,Title,BusinessUnit,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,DepartmentType,Division,DOB,State,GenderCode,RaceDesc,MaritalDesc,Performance Score,Current Employee Rating,Survey Date,Engagement Score,Satisfaction Score,Work-Life Balance Score,Training Date,Training Program Name,Training Type,Training Outcome,Training Duration(Days),Training Cost,Age
1798,30-Oct-22,Production Technician II,PL,Active,Part-Time,Zone A,Full-Time,Production       ,Splicing,07-12-1985,MA,Female,Black,Widowed,Fully Meets,3,27-01-2023,3,2,4,11-Dec-22,Communication Skills,Internal,Incomplete,1,725.94,37
1799,04-Sep-22,Production Technician II,BPC,Terminated,Part-Time,Zone C,Temporary,Production       ,Field Operations,19-02-1989,MA,Male,Black,Married,Fully Meets,3,28-04-2023,2,5,3,27-Oct-22,Technical Skills,Internal,Passed,1,338.36,33
1800,18-Oct-19,Production Technician I,TNS,Active,Part-Time,Zone C,Full-Time,Production       ,Wireline Construction,05-04-1976,MA,Female,Black,Divorced,Fully Meets,3,03-02-2023,4,3,5,17-Apr-23,Technical Skills,External,Failed,1,732.84,43
1801,25-Jul-21,Production Technician I,PYZ,Active,Full-Time,Zone C,Temporary,Production       ,General - Con,06-08-1989,MA,Female,Hispanic,Married,Fully Meets,3,02-06-2023,3,4,3,22-Jun-23,Technical Skills,External,Incomplete,1,753.69,32
1802,31-Mar-20,Production Technician I,WBL,Active,Part-Time,Zone B,Temporary,Production       ,Field Operations,13-08-1982,MA,Female,Other,Divorced,Fully Meets,3,21-05-2023,4,2,5,16-Jul-23,Customer Service,Internal,Failed,5,131.92,38
1803,11-Nov-19,Production Technician I,NEL,Active,Full-Time,Zone C,Full-Time,Production       ,General - Eng,11-05-1982,MA,Female,Other,Divorced,Fully Meets,3,19-01-2023,1,3,1,20-Sep-22,Leadership Development,External,Passed,4,550.55,37
1804,05-Dec-21,Production Technician I,PL,Active,Part-Time,Zone A,Temporary,Production       ,Field Operations,20-07-1957,MA,Male,Hispanic,Widowed,Fully Meets,3,14-04-2023,3,3,5,22-Aug-22,Customer Service,Internal,Failed,1,767.49,64
1805,17-Dec-18,Production Technician I,BPC,Active,Contract,Zone A,Temporary,Production       ,Aerial,03-02-1969,MA,Male,Black,Divorced,Fully Meets,3,09-07-2023,3,3,1,11-Feb-23,Communication Skills,Internal,Incomplete,5,222.88,49
1806,06-Mar-22,Production Technician I,CCDR,Active,Part-Time,Zone A,Full-Time,Production       ,General - Con,25-06-1951,MA,Male,Asian,Single,Fully Meets,3,05-08-2022,1,2,5,27-Jul-23,Communication Skills,Internal,Passed,3,176.2,71
1807,04-Sep-19,Production Technician I,SVG,Active,Contract,Zone C,Full-Time,Production       ,Yard (Material Handling),13-11-1979,MA,Female,White,Widowed,Fully Meets,3,03-02-2023,1,4,4,07-Mar-23,Technical Skills,External,Incomplete,5,794.61,40
1808,26-Jul-23,Production Technician I,EW,Active,Part-Time,Zone A,Part-Time,Production       ,Splicing,25-09-1983,MA,Female,Black,Married,Fully Meets,3,25-04-2023,5,2,4,12-Oct-22,Customer Service,External,Passed,1,147.08,40
1809,19-Dec-22,Production Technician I,MSC,Active,Contract,Zone C,Part-Time,Production       ,Yard (Material Handling),24-11-1966,MA,Female,Other,Divorced,Fully Meets,3,07-04-2023,5,2,1,15-Aug-22,Communication Skills,Internal,Incomplete,5,488.94,56
1810,17-Aug-21,Production Technician I,TNS,Active,Full-Time,Zone A,Part-Time,Production       ,General - Con,30-11-1994,MA,Male,Black,Divorced,Fully Meets,3,06-07-2023,5,1,4,22-Feb-23,Project Management,External,Failed,1,603.57,27
1811,11-Jun-22,Production Technician I,PYZ,Active,Contract,Zone A,Full-Time,Production       ,Technology / It,11-12-1977,MA,Female,Black,Divorced,Fully Meets,3,11-09-2022,2,5,1,25-Jul-23,Customer Service,External,Incomplete,3,819.87,45
1812,01-Oct-21,Production Technician I,WBL,Terminated,Contract,Zone A,Full-Time,Production       ,General - Con,29-04-1978,MA,Female,Black,Widowed,Fully Meets,3,05-12-2022,4,2,5,04-Mar-23,Leadership Development,Internal,Incomplete,2,836.19,43
1813,04-Aug-20,Production Technician I,NEL,Active,Contract,Zone C,Temporary,Production       ,Aerial,12-01-1980,MA,Female,Other,Divorced,Fully Meets,3,03-06-2023,3,5,3,05-Nov-22,Project Management,External,Passed,5,879.94,40
1814,11-Feb-22,Production Technician I,PL,Active,Full-Time,Zone A,Part-Time,Production       ,Wireline Construction,08-03-1980,MA,Female,Black,Widowed,Fully Meets,3,15-04-2023,3,3,1,04-Jun-23,Customer Service,Internal,Failed,3,532.3,42
1815,22-Jun-20,Production Technician I,BPC,Active,Contract,Zone A,Part-Time,Production       ,Project Management - Con,13-05-1961,MA,Female,Asian,Married,Fully Meets,3,23-10-2022,1,4,5,03-Oct-22,Leadership Development,External,Incomplete,5,758.21,59
1816,28-Aug-20,Production Technician II,NEL,Active,Contract,Zone A,Temporary,Production       ,General - Con,10-05-1951,MA,Female,Other,Single,Fully Meets,3,03-04-2023,4,3,1,05-Jun-23,Communication Skills,Internal,Incomplete,2,253.51,69
1817,06-May-19,Production Technician II,PL,Active,Contract,Zone A,Temporary,Production       ,Aerial,07-01-1987,MA,Female,Other,Divorced,Fully Meets,3,28-02-2023,3,1,5,20-Aug-22,Leadership Development,Internal,Completed,3,375.86,32
1818,08-Jul-21,Production Technician II,BPC,Active,Contract,Zone C,Part-Time,Production       ,Yard (Material Handling),07-01-1956,MA,Male,Hispanic,Widowed,Fully Meets,3,25-06-2023,3,1,3,20-Mar-23,Leadership Development,External,Incomplete,5,909.47,65
1819,02-Jul-22,Production Technician I,WBL,Active,Full-Time,Zone B,Temporary,Production       ,General - Con,24-10-1948,MA,Female,Black,Single,Fully Meets,3,11-12-2022,3,1,1,19-Oct-22,Customer Service,Internal,Passed,3,649.51,74
1820,04-May-23,Production Technician I,PYZ,Active,Full-Time,Zone C,Part-Time,Production       ,Shop (Fleet),01-02-1980,MA,Female,Black,Divorced,Fully Meets,3,23-03-2023,5,4,3,30-Jun-23,Customer Service,Internal,Failed,1,742.26,43
1821,19-Dec-22,Production Technician I,WBL,Active,Full-Time,Zone B,Full-Time,Production       ,General - Sga,19-07-1980,MA,Female,Hispanic,Widowed,Fully Meets,3,03-11-2022,1,2,1,12-Oct-22,Communication Skills,Internal,Passed,4,713.84,42
1822,26-Mar-22,Production Technician I,NEL,Active,Contract,Zone C,Part-Time,Production       ,Wireline Construction,24-12-1950,MA,Female,Black,Widowed,Fully Meets,3,27-08-2022,5,2,2,29-Jul-23,Project Management,External,Incomplete,1,999.06,72
1823,09-May-21,Production Technician I,PL,Active,Contract,Zone A,Full-Time,Production       ,Finance & Accounting,25-11-1960,MA,Male,Black,Widowed,Fully Meets,3,12-05-2023,4,4,3,10-Jul-23,Leadership Development,Internal,Completed,4,977.99,61
1824,09-Jan-20,Production Technician I,BPC,Active,Contract,Zone B,Temporary,Production       ,Yard (Material Handling),02-03-1960,MA,Male,Other,Married,Fully Meets,3,15-03-2023,3,1,1,16-Sep-22,Leadership Development,External,Completed,5,136.33,60
1825,16-May-21,Production Technician I,CCDR,Active,Contract,Zone A,Part-Time,Production       ,Splicing,05-12-1996,MA,Male,White,Married,Fully Meets,3,27-10-2022,1,3,3,05-Aug-22,Technical Skills,External,Completed,4,946.67,25
1826,31-Jan-21,Production Technician I,SVG,Active,Part-Time,Zone B,Temporary,Production       ,Aerial,17-11-1941,MA,Female,Other,Widowed,Exceeds,3,28-09-2022,3,2,5,24-Jul-23,Technical Skills,External,Passed,4,485.39,80
1827,19-Sep-21,Production Technician I,EW,Active,Contract,Zone C,Full-Time,Production       ,Field Operations,21-05-1982,MA,Female,Other,Widowed,Needs Improvement,3,25-09-2022,1,3,5,28-Apr-23,Communication Skills,External,Incomplete,5,962.02,39
1828,01-Mar-20,Production Technician I,MSC,Active,Part-Time,Zone B,Temporary,Production       ,Wireline Construction,09-04-1983,MA,Male,Black,Divorced,Exceeds,3,27-11-2022,3,3,2,29-May-23,Technical Skills,External,Failed,1,620.24,37
1829,29-Feb-20,Production Technician I,TNS,Active,Part-Time,Zone B,Temporary,Production       ,Engineers,13-08-1987,MA,Male,White,Married,Exceeds,3,19-08-2022,2,1,2,21-Apr-23,Customer Service,External,Completed,4,333.8,33
1830,08-Dec-18,Production Technician I,PYZ,Active,Full-Time,Zone A,Temporary,Production       ,Finance & Accounting,26-11-1960,MA,Female,Black,Married,Needs Improvement,3,12-07-2023,1,4,1,29-Mar-23,Leadership Development,External,Passed,3,764.21,58
1831,26-Jun-22,Production Technician I,WBL,Terminated,Part-Time,Zone B,Temporary,Production       ,Isp,14-10-1970,MA,Female,Asian,Widowed,Needs Improvement,3,25-03-2023,2,2,2,11-Dec-22,Project Management,Internal,Failed,3,756.42,52
1832,03-Nov-19,Production Technician I,NEL,Active,Contract,Zone A,Part-Time,Production       ,Engineers,01-06-1956,MA,Female,White,Married,Needs Improvement,3,06-08-2022,1,2,4,30-Jul-23,Customer Service,Internal,Failed,2,716.62,63
1833,01-Jan-23,Production Technician I,PL,Active,Part-Time,Zone B,Full-Time,Production       ,Field Operations,31-12-1983,MA,Female,White,Married,Needs Improvement,3,23-01-2023,4,3,2,26-Mar-23,Technical Skills,Internal,Failed,2,712.9,40
1834,31-Jul-20,Production Technician II,CCDR,Active,Contract,Zone C,Full-Time,Production       ,Project Management - Con,13-09-1978,MA,Female,White,Divorced,Needs Improvement,3,08-12-2022,4,5,1,11-Mar-23,Technical Skills,Internal,Incomplete,1,845.82,42
1835,10-Sep-21,Production Technician II,EW,Active,Part-Time,Zone B,Temporary,Production       ,Field Operations,25-11-1982,MA,Female,Asian,Single,Needs Improvement,3,11-04-2023,5,2,2,01-Mar-23,Communication Skills,Internal,Passed,4,727.9,39
1836,19-Jun-19,Production Technician II,MSC,Active,Part-Time,Zone B,Temporary,Production       ,Field Operations,14-01-1971,MA,Male,Hispanic,Divorced,Needs Improvement,3,06-10-2022,1,4,3,21-Jul-23,Project Management,Internal,Incomplete,1,760.41,48
1837,16-Aug-21,Production Technician II,NEL,Active,Part-Time,Zone B,Full-Time,Production       ,Project Management - Con,17-06-1975,MA,Female,Asian,Divorced,Needs Improvement,3,01-01-2023,1,3,3,25-Jul-23,Project Management,Internal,Incomplete,5,567.74,46
1838,08-Jul-19,Production Technician I,TNS,Active,Part-Time,Zone A,Temporary,Production       ,Aerial,16-09-1958,MA,Female,White,Widowed,Exceeds,3,01-07-2023,2,1,1,14-Jan-23,Communication Skills,External,Incomplete,5,582.7,61
1839,17-Aug-21,Production Technician I,PYZ,Active,Full-Time,Zone A,Part-Time,Production       ,People Services,29-03-1968,MA,Female,Other,Single,Exceeds,3,28-04-2023,3,3,3,16-Aug-22,Leadership Development,External,Incomplete,2,645.16,53
1840,08-Jan-21,Production Technician I,WBL,Active,Full-Time,Zone B,Part-Time,Production       ,General - Eng,07-08-1969,MA,Female,Hispanic,Single,Exceeds,3,24-08-2022,5,1,4,07-Mar-23,Project Management,External,Passed,5,310.44,52
1841,14-Aug-18,Production Technician I,NEL,Active,Contract,Zone B,Part-Time,Production       ,Field Operations,19-10-1958,MA,Female,Hispanic,Widowed,Exceeds,3,30-03-2023,3,5,3,13-Aug-22,Communication Skills,External,Failed,4,683.42,60
1842,30-Jul-21,Production Technician I,PL,Active,Part-Time,Zone B,Temporary,Production       ,General - Con,10-05-1998,MA,Male,Asian,Divorced,Exceeds,3,07-12-2022,1,4,4,19-Jul-23,Communication Skills,Internal,Completed,3,129.49,23
1843,08-Apr-23,Production Technician I,BPC,Active,Full-Time,Zone C,Temporary,Production       ,Engineers,12-01-1963,MA,Male,Hispanic,Married,Needs Improvement,3,31-07-2023,1,5,4,11-Nov-22,Project Management,External,Incomplete,5,349.46,60
1844,11-Sep-19,Production Technician I,CCDR,Active,Part-Time,Zone A,Part-Time,Production       ,General - Con,23-11-1964,MA,Female,Other,Single,Exceeds,3,20-12-2022,2,1,4,19-Aug-22,Project Management,Internal,Failed,5,668.2,55
1845,05-Mar-20,Production Technician I,SVG,Active,Part-Time,Zone A,Temporary,Production       ,Aerial,23-12-1941,MA,Female,Black,Single,Needs Improvement,3,18-06-2023,1,2,5,31-Dec-22,Customer Service,External,Passed,5,409.99,79
1846,02-Dec-19,Production Technician I,EW,Active,Full-Time,Zone C,Temporary,Production       ,Aerial,24-11-1946,MA,Male,Black,Single,Needs Improvement,3,21-06-2023,5,4,1,25-Apr-23,Communication Skills,Internal,Passed,4,964.4,73
1847,03-Dec-22,Production Technician I,MSC,Active,Full-Time,Zone C,Part-Time,Production       ,Project Management - Con,16-10-2000,MA,Male,Other,Divorced,Needs Improvement,3,23-11-2022,5,2,3,14-Feb-23,Leadership Development,External,Completed,1,777.95,22
1848,23-Dec-21,Production Technician I,TNS,Active,Contract,Zone C,Part-Time,Production       ,Engineers,17-10-2000,MA,Male,Black,Divorced,PIP,3,10-04-2023,2,4,5,15-Feb-23,Communication Skills,Internal,Completed,5,816.07,21
1849,28-Jan-22,Production Technician I,PYZ,Active,Part-Time,Zone B,Full-Time,Production       ,Project Management - Con,28-05-1960,MA,Female,Hispanic,Divorced,PIP,3,20-09-2022,2,4,4,04-Jun-23,Leadership Development,External,Passed,4,332.12,62
1850,15-Dec-19,Production Technician I,WBL,Terminated,Contract,Zone A,Full-Time,Production       ,Aerial,23-10-1996,MA,Female,White,Married,PIP,3,09-05-2023,3,1,2,02-May-23,Communication Skills,Internal,Completed,1,950.45,23
1851,11-Nov-21,Production Technician I,NEL,Terminated,Full-Time,Zone B,Temporary,Production       ,General - Con,29-10-1967,MA,Female,Hispanic,Single,PIP,3,01-03-2023,1,1,4,04-Sep-22,Communication Skills,External,Passed,4,997.13,54
1852,15-Feb-19,Production Technician I,PL,Terminated,Full-Time,Zone A,Part-Time,Production       ,General - Con,18-10-1981,MA,Female,Black,Single,PIP,3,02-05-2023,3,4,1,16-Oct-22,Customer Service,Internal,Completed,1,917.56,38
1853,31-Mar-22,Production Technician II,PYZ,Active,Contract,Zone B,Temporary,Production       ,Wireline Construction,24-12-1957,MA,Female,Other,Divorced,PIP,3,27-08-2022,4,3,5,10-Aug-22,Project Management,External,Failed,4,220.2,65
1854,25-Oct-20,Production Technician II,WBL,Active,Contract,Zone A,Full-Time,Production       ,Shop (Fleet),29-08-1962,MA,Female,Asian,Married,PIP,3,29-07-2023,1,2,5,18-May-23,Technical Skills,External,Failed,1,837.64,58
1855,25-Jul-22,Production Technician II,NEL,Terminated,Part-Time,Zone B,Part-Time,Production       ,General - Con,19-05-1947,MA,Male,Other,Married,Exceeds,3,31-01-2023,3,3,3,30-Aug-22,Technical Skills,External,Incomplete,2,648.72,75
1856,02-Aug-21,Production Technician II,PL,Active,Full-Time,Zone A,Full-Time,Production       ,Field Operations,19-09-1972,MA,Female,Black,Widowed,Exceeds,3,14-03-2023,2,3,3,04-Jul-23,Leadership Development,External,Failed,4,687.77,49
1857,13-Nov-21,Production Technician II,BPC,Terminated,Contract,Zone C,Temporary,Production       ,Billable Consultants,04-06-1956,MA,Male,Other,Divorced,Exceeds,3,21-08-2022,1,4,1,14-Jun-23,Project Management,External,Incomplete,5,278.62,65
1858,07-May-19,Production Technician I,TNS,Active,Contract,Zone A,Full-Time,Production       ,Wireline Construction,20-02-1988,MA,Female,Asian,Widowed,Exceeds,3,26-10-2022,2,4,1,16-Dec-22,Technical Skills,External,Failed,5,568.57,31
1859,31-Dec-20,Production Technician I,PYZ,Active,Contract,Zone A,Part-Time,Production       ,Field Operations,14-12-1982,MA,Female,Hispanic,Married,Exceeds,3,17-02-2023,4,2,5,07-Oct-22,Technical Skills,Internal,Completed,4,764.64,38
1860,10-Dec-19,Production Technician I,WBL,Terminated,Part-Time,Zone B,Full-Time,Production       ,Project Management - Con,09-06-2000,MA,Female,Asian,Divorced,Exceeds,3,21-03-2023,1,4,3,20-Aug-22,Project Management,External,Passed,3,551.45,19
1861,11-Jun-20,Production Technician I,NEL,Active,Contract,Zone A,Full-Time,Production       ,Wireline Construction,11-11-1951,MA,Male,Black,Widowed,Exceeds,3,22-09-2022,1,2,4,18-Jun-23,Customer Service,Internal,Completed,2,849.52,69
1862,30-Aug-21,Production Technician I,PL,Active,Full-Time,Zone C,Temporary,Production       ,Aerial,25-03-1985,MA,Male,Other,Single,Exceeds,3,11-03-2023,5,4,4,21-Dec-22,Communication Skills,Internal,Incomplete,1,180.61,36
1863,04-Nov-19,Production Technician I,BPC,Active,Part-Time,Zone C,Full-Time,Production       ,Engineers,18-09-1987,MA,Female,Other,Single,Exceeds,3,04-07-2023,5,2,2,21-Jun-23,Communication Skills,Internal,Passed,3,559.52,32
1864,03-Jun-23,Production Technician I,CCDR,Active,Full-Time,Zone A,Temporary,Production       ,Field Operations,26-05-1972,MA,Female,Hispanic,Married,Exceeds,3,10-12-2022,3,2,1,06-Aug-22,Project Management,Internal,Completed,4,850.57,51
1865,14-Feb-21,Production Technician I,SVG,Active,Part-Time,Zone C,Part-Time,Production       ,Field Operations,24-05-1969,MA,Female,Asian,Single,Exceeds,3,12-01-2023,1,3,4,13-Nov-22,Project Management,Internal,Completed,3,802.75,52
1866,28-Feb-23,Production Technician I,EW,Active,Contract,Zone A,Temporary,Production       ,Field Operations,22-05-1980,MA,Male,Asian,Divorced,Exceeds,3,12-10-2022,3,5,2,22-Apr-23,Customer Service,External,Completed,3,587.63,43
1867,09-Jan-21,Production Technician I,MSC,Active,Full-Time,Zone B,Temporary,Production       ,Engineers,01-11-1942,MA,Male,Asian,Divorced,Needs Improvement,3,08-05-2023,1,5,2,04-May-23,Project Management,External,Passed,3,114.45,79
1868,22-Mar-22,Production Technician I,TNS,Active,Part-Time,Zone A,Full-Time,Production       ,Field Operations,28-11-2000,MA,Male,Black,Single,Needs Improvement,3,26-02-2023,5,3,3,27-Mar-23,Leadership Development,Internal,Completed,4,599.79,22
1869,11-Nov-19,Production Technician I,PYZ,Active,Part-Time,Zone C,Temporary,Production       ,Catv,25-01-1982,MA,Female,Asian,Married,Exceeds,3,31-08-2022,1,2,3,23-Dec-22,Customer Service,Internal,Failed,3,280.46,37
1870,04-Oct-22,Production Technician I,WBL,Active,Contract,Zone B,Full-Time,Production       ,Engineers,31-03-1992,MA,Female,Hispanic,Married,Fully Meets,3,13-09-2022,2,5,3,25-Dec-22,Communication Skills,External,Incomplete,3,969.98,30
1871,23-Aug-21,Production Technician I,NEL,Active,Contract,Zone C,Full-Time,Production       ,Wireline Construction,09-08-1996,MA,Female,White,Widowed,Fully Meets,3,12-12-2022,1,4,3,03-Jul-23,Customer Service,Internal,Failed,4,643.07,25
1872,05-Dec-22,Production Technician I,PL,Active,Full-Time,Zone B,Temporary,Production       ,Field Operations,21-12-1972,MA,Female,Hispanic,Married,Fully Meets,3,17-04-2023,1,2,5,04-Jul-23,Leadership Development,Internal,Incomplete,4,299.55,50
1873,20-Jul-19,Production Technician II,BPC,Active,Contract,Zone C,Temporary,Production       ,Engineers,23-01-1960,MA,Female,Black,Married,Fully Meets,3,14-08-2022,5,2,3,02-Mar-23,Technical Skills,External,Incomplete,3,373.67,59
1874,05-Nov-21,Production Technician II,CCDR,Active,Full-Time,Zone B,Part-Time,Production       ,Technology / It,08-12-1960,MA,Male,Asian,Widowed,Fully Meets,3,04-05-2023,2,4,4,25-Dec-22,Leadership Development,Internal,Passed,1,902.01,61
1875,04-Jan-21,Production Technician II,EW,Terminated,Full-Time,Zone C,Full-Time,Production       ,General - Con,01-08-1953,MA,Male,Other,Single,Fully Meets,3,05-08-2023,3,1,4,19-Mar-23,Project Management,Internal,Failed,1,105.61,68
1877,30-Oct-21,Production Technician II,NEL,Active,Part-Time,Zone A,Full-Time,Production       ,General - Con,17-05-1961,MA,Male,Asian,Married,Fully Meets,3,08-09-2022,2,3,2,01-May-23,Technical Skills,External,Passed,1,845.17,60
1878,02-Oct-22,Production Technician I,WBL,Active,Part-Time,Zone B,Part-Time,Production       ,Splicing,17-06-2001,MA,Female,White,Single,Fully Meets,3,13-01-2023,5,3,3,25-May-23,Technical Skills,External,Passed,5,932.44,21
1879,25-Nov-18,Production Technician I,BPC,Terminated,Part-Time,Zone B,Temporary,Production       ,Engineers,30-10-1965,MA,Female,Black,Single,Fully Meets,3,05-08-2023,2,3,4,29-Apr-23,Leadership Development,Internal,Passed,2,227.51,53
1880,09-Jul-21,Production Technician I,CCDR,Terminated,Full-Time,Zone A,Full-Time,Production       ,Project Management - Con,07-01-1966,MA,Female,Black,Widowed,Fully Meets,3,13-04-2023,5,1,2,10-Aug-22,Customer Service,Internal,Incomplete,5,785.05,55
1881,01-May-19,Production Technician I,EW,Active,Full-Time,Zone B,Part-Time,Production       ,Field Operations,14-10-2000,MA,Male,Asian,Single,Fully Meets,3,18-09-2022,3,5,3,30-Jun-23,Communication Skills,External,Passed,4,584.92,19
1882,09-Nov-21,Production Technician I,MSC,Active,Full-Time,Zone A,Part-Time,Production       ,Fielders,06-02-1945,MA,Female,Asian,Divorced,Fully Meets,3,07-07-2023,1,4,2,11-Apr-23,Leadership Development,Internal,Incomplete,5,206.16,76
1883,27-Aug-18,Production Technician I,NEL,Active,Full-Time,Zone B,Temporary,Production       ,Project Management - Con,03-07-1967,MA,Female,Black,Single,Fully Meets,3,09-10-2022,3,4,2,19-May-23,Customer Service,Internal,Failed,1,483.43,51
1884,16-Mar-19,Production Technician I,PL,Active,Part-Time,Zone C,Part-Time,Production       ,General - Eng,24-07-2000,MA,Female,Other,Married,Fully Meets,3,14-04-2023,1,3,3,09-Sep-22,Project Management,External,Incomplete,2,889.87,19
